age,job,marital,default,housing,loan,contact,month,day_of_week,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
58,3,0,0,0,1,1,2,3,265,3,0,1.4,93.918,-42.7,4.962,5228.1
32,3,0,0,0,0,1,8,4,47,1,1,-1.8,93.075,-47.1,1.405,5099.1
28,3,1,0,2,2,0,0,1,71,1,0,1.1,93.994,-36.4,4.856,5191.0
31,8,0,0,0,0,0,0,3,301,4,0,1.1,93.994,-36.4,4.86,5191.0
49,0,1,1,1,1,0,0,0,110,2,0,1.1,93.994,-36.4,4.857,5191.0
31,3,1,0,0,0,1,2,2,166,1,0,1.4,93.918,-42.7,4.957,5228.1
27,2,1,0,1,0,1,0,4,1448,2,0,-1.8,92.893,-46.2,1.313,5099.1
46,6,0,0,1,0,1,5,3,1503,2,0,-0.1,93.2,-42.0,4.076,5195.8
24,11,1,0,1,1,1,3,4,744,1,2,-2.9,92.201,-31.4,0.849,5076.2
36,3,1,0,0,1,1,0,3,178,3,0,-1.8,92.893,-46.2,1.327,5099.1
34,6,0,0,0,0,1,5,2,363,2,0,-0.1,93.2,-42.0,4.12,5195.8
25,1,0,0,0,0,1,2,2,206,1,0,1.4,93.918,-42.7,4.963,5228.1
46,3,0,0,0,0,0,1,3,1446,1,0,1.4,94.465,-41.8,4.866,5228.1
57,2,2,1,0,0,0,1,1,604,1,0,1.4,94.465,-41.8,4.864,5228.1
50,2,0,0,0,0,1,2,1,1001,3,0,1.4,93.918,-42.7,4.961,5228.1
35,2,0,1,0,0,1,0,4,585,1,0,-1.8,92.893,-46.2,1.25,5099.1
38,8,0,0,0,1,1,0,2,234,2,1,-1.8,92.893,-46.2,1.281,5099.1
37,2,0,0,1,1,1,2,3,1602,6,0,1.4,93.918,-42.7,4.962,5228.1
46,2,0,0,0,0,0,1,0,424,2,0,1.4,94.465,-41.8,4.96,5228.1
37,3,0,0,0,0,1,0,0,54,1,0,-1.8,92.893,-46.2,1.299,5099.1
30,1,0,0,1,0,0,1,2,421,2,0,1.4,94.465,-41.8,4.962,5228.1
39,2,0,0,0,0,1,3,4,115,4,0,1.4,93.444,-36.1,4.964,5228.1
46,4,0,0,1,0,1,3,4,306,1,0,1.4,93.444,-36.1,4.964,5228.1
36,2,0,1,1,0,0,0,4,147,14,0,1.1,93.994,-36.4,4.857,5191.0
28,2,1,0,0,1,1,0,1,175,1,0,-1.8,92.893,-46.2,1.291,5099.1
47,0,0,0,1,1,0,1,0,106,2,0,1.4,94.465,-41.8,4.865,5228.1
39,7,0,0,1,0,1,0,2,222,2,1,-1.8,92.893,-46.2,1.334,5099.1
35,2,2,0,1,1,1,2,0,615,3,0,1.4,93.918,-42.7,4.962,5228.1
39,4,1,1,0,0,1,2,0,644,3,0,1.4,93.918,-42.7,4.962,5228.1
47,4,0,0,0,0,1,3,1,364,1,0,1.4,93.444,-36.1,4.966,5228.1
40,2,0,0,1,0,1,3,3,374,2,0,1.4,93.444,-36.1,4.964,5228.1
30,4,1,0,1,1,1,3,1,207,5,0,1.4,93.444,-36.1,4.963,5228.1
39,4,2,0,1,0,1,3,3,97,2,0,1.4,93.444,-36.1,4.962,5228.1
34,4,0,0,1,0,1,3,4,189,1,0,1.4,93.444,-36.1,4.966,5228.1
35,4,0,0,0,1,1,2,3,15,23,0,1.4,93.918,-42.7,4.968,5228.1
37,6,0,0,1,0,1,8,4,445,1,2,-1.8,93.075,-47.1,1.479,5099.1
29,4,0,0,1,0,0,0,4,206,3,0,1.1,93.994,-36.4,4.857,5191.0
60,5,0,1,1,0,0,0,4,576,1,0,1.1,93.994,-36.4,4.855,5191.0
36,4,2,0,0,0,1,2,0,36,2,0,1.4,93.918,-42.7,4.962,5228.1
51,6,0,1,0,0,0,1,4,13,10,0,1.4,94.465,-41.8,4.959,5228.1
44,7,1,0,1,0,0,1,1,55,2,0,-2.9,92.963,-40.8,1.252,5076.2
44,7,0,0,1,1,0,0,0,536,1,0,1.1,93.994,-36.4,4.857,5191.0
41,2,1,0,1,1,1,8,4,41,1,0,-1.8,93.075,-47.1,1.405,5099.1
46,2,0,0,0,0,1,8,0,405,2,0,-1.8,93.075,-47.1,1.405,5099.1
27,2,1,0,1,1,1,0,2,196,3,1,-1.8,92.893,-46.2,1.281,5099.1
27,3,2,0,1,0,0,0,4,1408,2,0,1.1,93.994,-36.4,4.859,5191.0
30,2,1,0,1,0,1,3,2,237,2,0,1.4,93.444,-36.1,4.964,5228.1
34,2,0,0,0,0,1,5,2,85,1,0,-0.1,93.2,-42.0,4.12,5195.8
41,6,0,0,0,0,0,0,4,718,1,0,1.1,93.994,-36.4,4.859,5191.0
54,3,0,1,1,0,1,3,1,781,5,0,1.4,93.444,-36.1,4.966,5228.1
49,0,0,0,0,0,0,0,0,13,1,0,1.1,93.994,-36.4,4.858,5191.0
36,2,0,0,0,0,1,0,0,68,1,0,-1.8,92.893,-46.2,1.299,5099.1
53,8,0,0,1,0,1,0,1,600,4,0,-1.8,92.893,-46.2,1.291,5099.1
33,2,0,0,1,0,1,0,4,176,1,0,-1.8,92.893,-46.2,1.313,5099.1
35,3,0,0,1,0,1,2,0,85,2,0,1.4,93.918,-42.7,4.962,5228.1
60,0,0,0,1,0,1,2,3,229,1,0,-2.9,92.469,-33.6,1.072,5076.2
34,4,1,1,0,0,0,0,0,66,3,0,1.1,93.994,-36.4,4.857,5191.0
29,2,1,0,1,0,0,1,4,17,4,0,1.4,94.465,-41.8,4.967,5228.1
34,1,1,0,1,0,1,0,3,541,3,1,-1.8,92.893,-46.2,1.327,5099.1
28,2,1,0,1,0,1,0,1,59,3,0,-1.8,92.893,-46.2,1.291,5099.1
41,3,0,0,0,0,1,8,1,161,1,1,-1.8,93.075,-47.1,1.453,5099.1
32,3,0,0,0,0,0,1,2,489,5,0,1.4,94.465,-41.8,4.864,5228.1
35,3,0,1,1,0,0,0,1,389,2,0,1.1,93.994,-36.4,4.856,5191.0
38,2,2,0,1,0,0,0,0,114,2,0,1.1,93.994,-36.4,4.858,5191.0
52,0,0,1,0,0,0,1,3,92,2,0,1.4,94.465,-41.8,4.866,5228.1
56,6,0,0,1,0,1,5,2,286,1,0,-0.1,93.2,-42.0,4.12,5195.8
43,6,0,0,0,1,0,2,4,169,1,0,1.4,93.918,-42.7,4.959,5228.1
49,3,2,0,1,0,0,0,4,114,4,0,1.1,93.994,-36.4,4.857,5191.0
31,2,1,0,0,0,1,2,2,96,2,0,1.4,93.918,-42.7,4.962,5228.1
40,11,1,0,1,0,1,0,1,333,1,0,-1.8,92.893,-46.2,1.266,5099.1
26,4,0,0,1,0,0,0,4,305,2,0,1.1,93.994,-36.4,4.855,5191.0
42,6,0,0,0,0,1,3,2,588,3,0,1.4,93.444,-36.1,4.967,5228.1
29,1,2,0,0,0,1,0,1,259,1,0,-1.8,92.893,-46.2,1.344,5099.1
31,7,1,0,1,0,1,3,1,174,2,0,1.4,93.444,-36.1,4.966,5228.1
55,4,0,1,0,0,0,1,0,362,1,0,1.4,94.465,-41.8,4.865,5228.1
33,2,0,0,1,0,1,0,2,172,1,0,-1.8,92.893,-46.2,1.281,5099.1
36,3,0,1,1,0,0,0,1,306,5,0,1.1,93.994,-36.4,4.857,5191.0
26,3,1,1,1,0,1,2,0,246,1,0,1.4,93.918,-42.7,4.962,5228.1
31,3,1,0,0,1,1,0,2,37,3,0,-1.8,92.893,-46.2,1.281,5099.1
31,3,0,0,1,0,1,0,0,392,7,0,-1.8,92.893,-46.2,1.354,5099.1
44,2,2,0,1,0,1,3,0,105,1,0,1.4,93.444,-36.1,4.965,5228.1
43,3,0,0,1,0,0,1,2,363,1,0,1.4,94.465,-41.8,4.959,5228.1
49,3,0,1,0,0,1,2,3,134,1,0,1.4,93.918,-42.7,4.962,5228.1
40,9,1,0,0,0,1,9,3,224,1,1,-3.4,92.379,-29.8,0.809,5017.5
59,5,2,1,0,1,0,1,4,13,3,0,1.4,94.465,-41.8,4.959,5228.1
29,2,1,0,1,1,1,2,3,104,3,0,1.4,93.918,-42.7,4.968,5228.1
51,1,0,1,1,0,0,1,0,229,8,0,1.4,94.465,-41.8,4.865,5228.1
35,4,2,0,0,0,0,0,4,93,2,0,1.1,93.994,-36.4,4.855,5191.0
38,8,0,0,0,1,1,0,2,482,2,0,-1.8,92.893,-46.2,1.281,5099.1
41,3,0,0,0,0,0,0,3,259,1,0,1.1,93.994,-36.4,4.86,5191.0
32,2,1,1,1,0,1,3,2,459,3,0,1.4,93.444,-36.1,4.967,5228.1
52,2,2,0,1,0,1,3,4,78,1,0,1.4,93.444,-36.1,4.964,5228.1
36,3,1,0,1,0,1,0,3,329,1,0,-1.8,92.893,-46.2,1.266,5099.1
45,6,0,0,1,0,1,3,1,1735,4,0,1.4,93.444,-36.1,4.966,5228.1
36,4,0,0,1,0,0,1,0,78,2,0,1.4,94.465,-41.8,4.961,5228.1
51,5,0,0,0,0,1,2,4,180,2,0,1.4,93.918,-42.7,4.957,5228.1
39,1,0,1,2,2,1,2,2,140,2,0,1.4,93.918,-42.7,4.963,5228.1
40,3,0,0,0,0,1,8,1,43,3,1,-1.8,93.075,-47.1,1.453,5099.1
31,2,0,0,1,0,1,3,2,91,1,0,1.4,93.444,-36.1,4.965,5228.1
33,6,1,0,1,1,0,0,1,160,3,0,1.1,93.994,-36.4,4.856,5191.0
41,6,0,1,1,0,0,0,2,149,2,0,1.1,93.994,-36.4,4.856,5191.0
24,7,0,0,1,0,0,1,0,266,1,0,1.4,94.465,-41.8,4.96,5228.1
28,7,1,0,0,0,1,8,0,97,1,0,-1.8,93.075,-47.1,1.392,5099.1
47,3,0,1,1,0,0,0,2,131,1,0,1.1,93.994,-36.4,4.856,5191.0
36,3,0,0,1,1,1,2,0,256,3,0,1.4,93.918,-42.7,4.962,5228.1
30,2,1,0,0,0,1,3,1,365,1,0,1.4,93.444,-36.1,4.966,5228.1
23,11,1,0,1,0,1,3,3,784,3,3,-2.9,92.201,-31.4,0.873,5076.2
46,8,2,1,0,0,1,5,3,486,1,0,-0.1,93.2,-42.0,4.076,5195.8
35,3,0,0,0,0,1,0,4,349,1,0,-1.8,92.893,-46.2,1.313,5099.1
43,6,1,0,1,0,0,0,3,140,2,0,-1.8,92.893,-46.2,1.327,5099.1
42,2,1,0,0,0,0,0,1,65,1,0,1.1,93.994,-36.4,4.856,5191.0
32,4,0,0,1,1,1,5,2,1554,1,0,-0.1,93.2,-42.0,4.12,5195.8
39,2,0,1,1,0,0,1,0,252,5,0,1.4,94.465,-41.8,4.865,5228.1
43,2,0,0,1,1,0,2,3,119,8,0,1.4,93.918,-42.7,4.968,5228.1
30,4,0,0,1,0,1,3,0,254,4,0,1.4,93.444,-36.1,4.963,5228.1
41,0,0,0,1,0,1,0,1,223,4,1,-1.8,92.893,-46.2,1.291,5099.1
56,3,0,0,1,0,1,2,3,208,1,0,1.4,93.918,-42.7,4.962,5228.1
28,2,1,0,1,1,1,8,3,68,1,1,-1.8,93.075,-47.1,1.365,5099.1
26,7,0,0,2,2,1,2,1,263,2,0,1.4,93.918,-42.7,4.961,5228.1
43,4,0,0,0,0,0,0,1,181,1,0,1.1,93.994,-36.4,4.856,5191.0
50,1,2,0,1,0,1,0,3,429,1,1,-1.8,92.893,-46.2,1.327,5099.1
41,4,1,0,1,0,0,0,4,103,1,0,1.1,93.994,-36.4,4.859,5191.0
58,8,0,1,0,0,1,0,2,250,2,0,-1.8,92.893,-46.2,1.334,5099.1
42,2,0,0,1,0,0,0,4,164,8,0,1.1,93.994,-36.4,4.855,5191.0
33,4,0,0,1,0,1,2,3,258,7,0,1.4,93.918,-42.7,4.968,5228.1
33,4,1,0,1,0,1,2,4,1422,2,0,1.4,93.918,-42.7,4.962,5228.1
40,4,2,0,1,1,0,1,4,188,1,0,1.4,94.465,-41.8,4.959,5228.1
47,2,0,0,1,1,1,1,1,140,1,0,-2.9,92.963,-40.8,1.206,5076.2
30,3,1,0,0,0,0,1,0,17,5,0,1.4,94.465,-41.8,4.961,5228.1
52,10,0,0,1,0,1,0,3,198,1,1,-1.8,92.893,-46.2,1.327,5099.1
41,3,0,1,0,1,0,1,4,244,1,0,1.4,94.465,-41.8,4.947,5228.1
35,1,0,1,1,0,0,1,3,107,1,0,1.4,94.465,-41.8,4.958,5228.1
51,1,0,1,0,1,0,1,2,269,1,0,1.4,94.465,-41.8,4.962,5228.1
54,0,3,0,1,0,1,2,2,198,13,0,1.4,93.918,-42.7,4.963,5228.1
38,8,0,0,1,0,1,5,3,86,1,0,-0.1,93.2,-42.0,4.076,5195.8
30,4,2,0,0,0,0,1,0,332,2,0,1.4,94.465,-41.8,4.96,5228.1
42,2,0,0,1,0,1,8,3,204,4,0,-1.8,93.075,-47.1,1.483,5099.1
29,2,0,0,1,0,1,3,4,58,1,0,1.4,93.444,-36.1,4.963,5228.1
52,2,2,0,1,1,1,0,0,80,2,0,-1.8,92.893,-46.2,1.244,5099.1
51,2,0,1,0,0,0,0,1,280,1,0,1.1,93.994,-36.4,4.856,5191.0
33,2,1,0,0,0,1,2,4,704,1,0,-2.9,92.469,-33.6,1.059,5076.2
29,2,1,0,1,0,1,0,2,133,1,0,-1.8,92.893,-46.2,1.334,5099.1
39,2,0,1,1,1,1,3,3,381,4,0,1.4,93.444,-36.1,4.963,5228.1
49,3,0,0,1,0,0,0,2,49,3,0,1.1,93.994,-36.4,4.856,5191.0
39,3,0,1,1,0,0,0,0,399,3,0,1.1,93.994,-36.4,4.857,5191.0
36,3,0,0,0,0,1,2,2,157,1,0,1.4,93.918,-42.7,4.963,5228.1
53,4,2,0,1,0,1,0,4,188,1,1,-1.8,92.893,-46.2,1.25,5099.1
42,1,0,0,1,1,1,2,3,302,2,0,1.4,93.918,-42.7,4.958,5228.1
35,0,0,0,2,2,1,0,0,61,7,0,-1.8,92.893,-46.2,1.244,5099.1
40,2,0,0,1,0,1,5,1,271,5,0,-0.1,93.2,-42.0,4.153,5195.8
33,10,1,0,0,0,1,0,3,197,1,0,-1.8,92.893,-46.2,1.327,5099.1
34,2,1,0,0,1,1,8,2,203,2,0,-1.8,93.075,-47.1,1.498,5099.1
33,3,0,1,0,1,1,0,2,190,3,0,-1.8,92.893,-46.2,1.281,5099.1
75,5,0,0,0,0,1,8,1,186,2,0,-1.8,93.075,-47.1,1.405,5099.1
48,2,2,0,0,1,0,0,1,284,2,0,1.1,93.994,-36.4,4.856,5191.0
31,3,1,0,0,0,0,0,3,732,2,0,1.1,93.994,-36.4,4.855,5191.0
50,4,0,0,1,0,1,3,3,50,3,0,1.4,93.444,-36.1,4.964,5228.1
29,3,1,0,0,0,0,1,4,86,2,0,1.4,94.465,-41.8,4.959,5228.1
26,8,1,0,0,0,1,0,4,99,3,0,-1.8,92.893,-46.2,1.25,5099.1
42,4,2,0,0,0,1,2,4,221,2,0,1.4,93.918,-42.7,4.963,5228.1
47,3,1,1,1,0,1,2,2,89,2,0,1.4,93.918,-42.7,4.957,5228.1
25,2,0,0,1,0,1,8,0,137,1,1,-1.8,93.075,-47.1,1.405,5099.1
23,4,1,0,0,0,0,2,3,245,1,0,1.4,93.918,-42.7,4.963,5228.1
36,3,1,1,1,0,1,0,2,141,4,0,-1.8,92.893,-46.2,1.281,5099.1
32,2,1,0,1,0,1,3,3,70,6,0,1.4,93.444,-36.1,4.962,5228.1
55,2,2,0,1,0,0,1,4,17,6,0,1.4,94.465,-41.8,4.959,5228.1
31,4,1,0,1,1,1,3,2,113,2,0,1.4,93.444,-36.1,4.967,5228.1
30,6,0,0,0,0,1,3,3,56,4,0,1.4,93.444,-36.1,4.962,5228.1
47,1,0,0,1,0,1,2,0,207,1,0,1.4,93.918,-42.7,4.96,5228.1
52,3,2,1,1,0,1,0,3,7,7,1,-1.8,92.893,-46.2,1.266,5099.1
39,2,1,0,0,0,0,2,3,97,1,0,1.4,93.918,-42.7,4.966,5228.1
39,2,1,0,0,0,1,0,3,189,2,0,-1.8,92.893,-46.2,1.327,5099.1
39,6,0,0,1,0,0,3,2,306,1,0,1.4,93.444,-36.1,4.965,5228.1
39,2,0,0,0,0,1,3,3,436,2,0,1.4,93.444,-36.1,4.968,5228.1
38,10,1,0,1,0,0,0,0,30,4,0,-1.8,92.893,-46.2,1.299,5099.1
26,11,1,0,1,1,1,7,0,78,4,1,-1.8,92.843,-50.0,1.811,5099.1
33,7,0,0,0,0,1,3,4,247,2,0,1.4,93.444,-36.1,4.964,5228.1
36,3,0,0,1,0,1,2,2,295,1,0,1.4,93.918,-42.7,4.962,5228.1
51,2,2,1,2,2,1,2,0,178,4,0,1.4,93.918,-42.7,4.962,5228.1
52,3,1,1,0,0,0,0,4,67,2,0,1.1,93.994,-36.4,4.864,5191.0
36,2,0,0,1,0,1,5,3,59,3,0,-0.1,93.2,-42.0,4.076,5195.8
46,10,0,0,1,0,1,5,1,148,2,0,-0.1,93.2,-42.0,4.153,5195.8
52,4,0,0,1,0,0,3,0,93,2,0,1.4,93.444,-36.1,4.965,5228.1
28,2,0,0,0,0,0,1,2,392,1,0,1.4,94.465,-41.8,4.962,5228.1
55,2,0,0,1,0,1,5,4,585,1,0,-0.1,93.2,-42.0,4.021,5195.8
46,3,0,0,0,0,0,1,4,473,2,0,1.4,94.465,-41.8,4.967,5228.1
34,1,0,0,1,0,1,0,0,101,2,0,-1.8,92.893,-46.2,1.354,5099.1
35,1,0,0,0,0,0,0,0,70,6,0,1.1,93.994,-36.4,4.857,5191.0
45,3,0,0,0,0,1,5,4,126,2,1,-0.1,93.2,-42.0,4.021,5195.8
48,3,0,0,1,1,1,3,3,85,2,0,1.4,93.444,-36.1,4.962,5228.1
54,1,0,0,1,0,0,5,0,56,1,0,-0.1,93.2,-42.0,4.191,5195.8
30,2,0,0,0,1,0,2,4,117,2,0,1.4,93.918,-42.7,4.963,5228.1
40,3,0,1,1,0,0,0,2,113,3,0,1.1,93.994,-36.4,4.856,5191.0
49,5,2,0,1,1,0,3,1,128,8,0,1.4,93.444,-36.1,4.966,5228.1
29,1,0,1,1,0,1,5,3,441,4,0,-0.1,93.2,-42.0,4.076,5195.8
42,3,2,0,0,0,0,0,3,159,1,0,1.1,93.994,-36.4,4.86,5191.0
44,3,0,0,1,0,1,8,3,178,1,0,-1.8,93.075,-47.1,1.41,5099.1
27,3,1,0,0,0,1,2,3,86,1,0,1.4,93.918,-42.7,4.958,5228.1
31,4,0,0,1,0,1,5,1,39,2,1,-0.1,93.2,-42.0,4.153,5195.8
37,4,0,0,0,0,0,1,4,140,5,0,1.4,94.465,-41.8,4.967,5228.1
33,2,0,0,0,0,0,0,2,664,2,0,1.1,93.994,-36.4,4.857,5191.0
37,4,0,0,1,0,1,5,3,63,2,1,-0.1,93.2,-42.0,4.076,5195.8
27,10,1,0,1,0,0,1,0,486,3,0,1.4,94.465,-41.8,4.961,5228.1
36,3,0,1,1,0,1,2,3,209,1,0,1.4,93.918,-42.7,4.963,5228.1
33,2,1,0,0,0,1,3,2,316,4,0,1.4,93.444,-36.1,4.964,5228.1
47,8,0,1,1,0,1,5,4,258,1,1,-0.1,93.2,-42.0,4.021,5195.8
33,4,1,0,1,1,1,3,0,289,1,2,-2.9,92.201,-31.4,0.884,5076.2
44,1,0,0,1,1,1,0,0,283,1,1,-1.8,92.893,-46.2,1.264,5099.1
33,4,3,1,1,0,0,0,4,378,1,0,1.1,93.994,-36.4,4.864,5191.0
39,2,0,0,0,0,0,0,4,216,1,0,1.1,93.994,-36.4,4.859,5191.0
31,1,0,0,0,0,1,5,3,843,3,0,-0.1,93.2,-42.0,4.076,5195.8
50,8,0,0,1,0,1,2,1,119,6,0,1.4,93.918,-42.7,4.961,5228.1
45,4,0,0,0,0,0,5,3,35,2,0,-0.1,93.2,-42.0,4.076,5195.8
44,1,2,1,1,0,0,0,4,115,2,0,1.1,93.994,-36.4,4.855,5191.0
33,4,1,0,0,0,1,3,3,64,1,0,1.4,93.444,-36.1,4.964,5228.1
58,5,1,0,1,0,1,8,2,1288,3,0,-1.8,93.075,-47.1,1.405,5099.1
50,3,0,1,2,2,0,0,1,153,1,0,1.1,93.994,-36.4,4.857,5191.0
26,3,1,0,0,0,0,0,4,213,4,0,1.1,93.994,-36.4,4.855,5191.0
46,8,0,0,0,0,1,2,0,22,3,0,1.4,93.918,-42.7,4.962,5228.1
31,4,0,0,1,0,1,3,0,111,3,0,1.4,93.444,-36.1,4.965,5228.1
33,2,1,0,1,0,1,3,4,182,2,1,-2.9,92.201,-31.4,0.881,5076.2
28,3,1,1,0,0,1,0,2,169,2,0,-1.8,92.893,-46.2,1.281,5099.1
35,8,0,0,1,0,1,5,1,91,1,1,-0.1,93.2,-42.0,4.153,5195.8
35,1,0,0,1,0,1,8,4,84,1,0,-1.8,93.075,-47.1,1.405,5099.1
44,3,0,1,1,0,1,3,3,79,1,0,1.4,93.444,-36.1,4.963,5228.1
43,3,0,0,1,0,0,0,1,269,3,0,1.1,93.994,-36.4,4.857,5191.0
38,3,1,0,1,0,1,0,4,81,3,1,-1.8,92.893,-46.2,1.313,5099.1
32,2,0,0,1,1,1,3,0,124,2,0,1.4,93.444,-36.1,4.963,5228.1
33,3,0,0,0,1,0,1,0,182,2,0,1.4,94.465,-41.8,4.961,5228.1
30,3,0,0,1,0,1,2,0,332,1,0,1.4,93.918,-42.7,4.96,5228.1
30,2,1,0,1,1,0,0,1,101,1,0,1.1,93.994,-36.4,4.856,5191.0
22,1,1,0,0,0,0,0,2,91,1,0,1.1,93.994,-36.4,4.858,5191.0
42,3,0,0,0,0,1,2,3,214,1,0,1.4,93.918,-42.7,4.963,5228.1
38,2,0,0,0,1,1,2,2,311,3,0,1.4,93.918,-42.7,4.963,5228.1
55,2,0,0,1,0,0,0,2,72,1,0,1.1,93.994,-36.4,4.858,5191.0
55,1,0,1,1,0,1,3,1,209,3,0,1.4,93.444,-36.1,4.965,5228.1
40,3,0,0,0,0,0,1,4,46,4,0,1.4,94.465,-41.8,4.959,5228.1
30,3,1,1,0,0,0,0,4,16,18,0,1.1,93.994,-36.4,4.864,5191.0
35,3,0,0,0,0,0,0,4,100,2,0,1.1,93.994,-36.4,4.864,5191.0
49,3,0,1,1,0,1,5,0,80,1,0,-0.1,93.2,-42.0,4.191,5195.8
53,6,2,0,0,0,1,8,3,152,1,0,-1.8,93.075,-47.1,1.365,5099.1
48,3,0,1,0,1,1,0,2,152,4,1,-1.8,92.893,-46.2,1.334,5099.1
42,6,0,0,0,0,1,5,3,316,1,0,-0.1,93.2,-42.0,4.076,5195.8
32,2,0,0,1,0,1,8,3,394,1,0,-1.8,93.075,-47.1,1.365,5099.1
57,2,0,0,0,0,1,0,2,644,1,1,-1.8,92.893,-46.2,1.334,5099.1
54,2,2,0,0,1,1,2,1,129,4,0,1.4,93.918,-42.7,4.961,5228.1
46,2,0,0,0,0,1,8,3,243,1,0,-1.8,93.075,-47.1,1.365,5099.1
26,3,0,0,0,1,0,0,0,114,2,0,1.1,93.994,-36.4,4.858,5191.0
32,1,1,0,0,0,0,0,4,557,4,0,1.1,93.994,-36.4,4.859,5191.0
56,0,2,1,0,0,0,1,0,123,2,0,1.4,94.465,-41.8,4.96,5228.1
58,2,0,0,1,1,1,0,0,353,2,0,-1.8,92.893,-46.2,1.354,5099.1
41,1,0,1,1,0,0,0,0,679,2,0,1.1,93.994,-36.4,4.857,5191.0
39,3,0,0,1,0,1,2,3,71,1,0,1.4,93.918,-42.7,4.958,5228.1
57,5,0,1,0,0,0,5,0,40,1,0,-0.1,93.2,-42.0,4.191,5195.8
36,11,1,0,1,0,0,1,3,176,1,0,1.4,94.465,-41.8,4.961,5228.1
45,8,1,1,1,0,0,0,2,77,4,0,1.1,93.994,-36.4,4.859,5191.0
48,4,2,1,1,0,1,3,2,200,1,0,1.4,93.444,-36.1,4.964,5228.1
52,4,0,0,1,0,0,0,0,503,2,0,1.1,93.994,-36.4,4.857,5191.0
48,3,0,0,1,0,1,0,2,477,2,0,-1.8,92.893,-46.2,1.334,5099.1
45,0,0,1,1,1,1,3,4,93,1,0,1.4,93.444,-36.1,4.964,5228.1
49,1,2,0,0,0,0,0,2,117,6,0,1.1,93.994,-36.4,4.857,5191.0
36,3,1,0,0,1,0,1,3,207,1,0,1.4,94.465,-41.8,4.961,5228.1
36,3,0,0,0,0,1,0,1,87,4,1,-1.8,92.893,-46.2,1.291,5099.1
30,2,1,0,0,1,1,3,0,67,8,0,1.4,93.444,-36.1,4.965,5228.1
36,3,0,0,1,1,0,0,2,55,1,0,1.1,93.994,-36.4,4.859,5191.0
59,9,0,0,1,0,1,0,0,8,7,1,-1.8,92.893,-46.2,1.354,5099.1
49,10,1,0,1,0,1,3,2,78,6,1,-2.9,92.201,-31.4,0.834,5076.2
34,3,1,0,0,0,1,2,2,118,2,0,1.4,93.918,-42.7,4.962,5228.1
59,0,0,0,0,1,0,1,0,63,1,0,1.4,94.465,-41.8,4.961,5228.1
31,2,0,0,0,0,1,3,1,141,5,0,1.4,93.444,-36.1,4.966,5228.1
55,2,2,1,1,0,1,0,0,105,1,0,-1.8,92.893,-46.2,1.244,5099.1
39,7,0,1,0,1,1,3,0,84,2,0,1.4,93.444,-36.1,4.965,5228.1
39,2,0,0,1,0,1,2,0,201,1,0,1.4,93.918,-42.7,4.96,5228.1
52,3,0,0,1,0,1,3,2,126,1,0,1.4,93.444,-36.1,4.967,5228.1
53,4,0,0,0,0,0,1,4,51,2,0,1.4,94.465,-41.8,4.959,5228.1
42,1,0,0,1,0,1,2,4,123,2,0,1.4,93.918,-42.7,4.963,5228.1
58,5,0,1,1,0,0,2,0,22,1,0,1.4,93.918,-42.7,4.962,5228.1
38,8,1,1,1,1,0,1,4,375,5,0,1.4,94.465,-41.8,4.959,5228.1
37,4,0,0,1,0,1,2,4,328,3,0,1.4,93.918,-42.7,4.957,5228.1
58,3,0,0,1,0,0,0,3,184,1,0,1.1,93.994,-36.4,4.86,5191.0
49,2,1,0,1,1,1,5,2,259,2,0,-0.1,93.2,-42.0,4.12,5195.8
30,11,1,0,0,0,1,2,1,332,2,2,-2.9,92.469,-33.6,0.908,5076.2
39,1,0,0,0,0,0,1,1,77,2,0,1.4,94.465,-41.8,4.961,5228.1
42,2,1,0,0,0,0,0,3,172,4,0,1.1,93.994,-36.4,4.855,5191.0
28,2,1,0,1,0,1,0,1,91,1,0,-1.8,92.893,-46.2,1.291,5099.1
34,3,0,0,1,0,1,0,1,477,3,0,-1.8,92.893,-46.2,1.344,5099.1
49,0,1,1,1,0,0,0,2,85,2,0,1.1,93.994,-36.4,4.858,5191.0
47,1,2,0,0,0,0,0,0,198,3,0,1.1,93.994,-36.4,4.857,5191.0
37,4,1,0,0,0,0,0,0,197,1,0,1.1,93.994,-36.4,4.857,5191.0
39,0,0,0,1,0,0,0,4,193,11,0,1.1,93.994,-36.4,4.859,5191.0
46,2,0,0,0,0,0,2,1,53,6,0,1.4,93.918,-42.7,4.961,5228.1
37,4,1,0,1,1,1,3,3,73,2,1,-2.9,92.201,-31.4,0.873,5076.2
31,7,1,0,0,0,1,5,3,250,1,1,-0.1,93.2,-42.0,4.076,5195.8
40,3,0,0,0,0,0,1,3,100,4,0,1.4,94.465,-41.8,4.958,5228.1
50,6,0,1,1,0,1,2,3,90,6,0,1.4,93.918,-42.7,4.962,5228.1
31,3,0,0,0,0,1,0,0,0,2,0,-1.8,92.893,-46.2,1.299,5099.1
51,3,2,1,0,0,0,0,2,256,2,0,1.1,93.994,-36.4,4.859,5191.0
33,6,0,0,1,0,1,5,1,47,1,0,-0.1,93.2,-42.0,4.153,5195.8
37,6,1,0,0,0,1,0,1,107,1,1,-1.8,92.893,-46.2,1.344,5099.1
26,2,0,0,1,1,1,2,1,144,4,0,1.4,93.918,-42.7,4.962,5228.1
